latest_year,id,indicator,year,xaxis_display,value
0,NE,gov_net_interest_perc_gdp,2021,,0.01132241366364869
0,NE,gov_net_interest_perc_gdp,2022,,0.0123921643787948
0,NE,gov_net_interest_perc_gdp,2023,,0.01384194612596974
0,NE,gov_net_interest_perc_gdp,2024,,0.01806020077998251
1,NE,gov_net_interest_perc_gdp,2025,,0.01682377678662102
0,NG,gov_net_interest_perc_gdp,2010,,0.00446027427045218
0,NG,gov_net_interest_perc_gdp,2011,,0.00597960898066715
0,NG,gov_net_interest_perc_gdp,2012,,0.00691227728549272
0,NG,gov_net_interest_perc_gdp,2013,,0.00701018629249132
0,NG,gov_net_interest_perc_gdp,2014,,0.00688782756786877
0,NG,gov_net_interest_perc_gdp,2015,,0.00801295636530583
0,NG,gov_net_interest_perc_gdp,2016,,0.00909296085629461
0,NG,gov_net_interest_perc_gdp,2017,,0.0096220196751954
0,NG,gov_net_interest_perc_gdp,2018,,0.01458577744344213
0,NG,gov_net_interest_perc_gdp,2019,,0.01341272394770138
0,NG,gov_net_interest_perc_gdp,2020,,0.01714557762664121
0,NG,gov_net_interest_perc_gdp,2021,,0.01806480148185482
0,NG,gov_net_interest_perc_gdp,2022,,0.0165099833404508
0,NG,gov_net_interest_perc_gdp,2023,,0.02840251924005148
0,NG,gov_net_interest_perc_gdp,2024,,0.02470141690923618
1,NG,gov_net_interest_perc_gdp,2025,,0.02638746459768651
0,NI,gov_net_interest_perc_gdp,2010,,0.00249661860542199
0,NI,gov_net_interest_perc_gdp,2011,,0.00422479948170926
0,NI,gov_net_interest_perc_gdp,2012,,0.00641547779381759
0,NI,gov_net_interest_perc_gdp,2013,,0.00264059219975693
0,NI,gov_net_interest_perc_gdp,2014,,0.00350515397061636
0,NI,gov_net_interest_perc_gdp,2015,,0.00479426643697135
0,NI,gov_net_interest_perc_gdp,2016,,0.00646135154538593
0,NI,gov_net_interest_perc_gdp,2017,,0.0090784229951313
0,NI,gov_net_interest_perc_gdp,2018,,0.01043096148792665
0,NI,gov_net_interest_perc_gdp,2019,,0.0127955797952517
0,NI,gov_net_interest_perc_gdp,2020,,0.01184756047335328
0,NI,gov_net_interest_perc_gdp,2021,,0.01151184801879354
0,NI,gov_net_interest_perc_gdp,2022,,0.012339515868785
0,NI,gov_net_interest_perc_gdp,2023,,0.01490138179531675
0,NI,gov_net_interest_perc_gdp,2024,,0.01518234899440504
1,NI,gov_net_interest_perc_gdp,2025,,0.01485104141469829
0,NL,gov_net_interest_perc_gdp,2010,,0.01248635349956921
0,NL,gov_net_interest_perc_gdp,2011,,0.01331985799061908
0,NL,gov_net_interest_perc_gdp,2012,,0.01202767413313239
0,NL,gov_net_interest_perc_gdp,2013,,0.01257574368921535
0,NL,gov_net_interest_perc_gdp,2014,,0.01152916108554478
0,NL,gov_net_interest_perc_gdp,2015,,0.01023062895555476
0,NL,gov_net_interest_perc_gdp,2016,,0.00938105321623216
0,NL,gov_net_interest_perc_gdp,2017,,0.00807339840529738
0,NL,gov_net_interest_perc_gdp,2018,,0.00709664881178447
0,NL,gov_net_interest_perc_gdp,2019,,0.00577632034052933
0,NL,gov_net_interest_perc_gdp,2020,,0.00527029393861081
0,NL,gov_net_interest_perc_gdp,2021,,0.00411530480623633
0,NL,gov_net_interest_perc_gdp,2022,,0.00424422933730454
0,NL,gov_net_interest_perc_gdp,2023,,0.00421375197236921
0,NL,gov_net_interest_perc_gdp,2024,,0.00430394339570532
1,NL,gov_net_interest_perc_gdp,2025,,0.00596951664038791
0,NO,gov_net_interest_perc_gdp,2010,,-0.02009634487178763
0,NO,gov_net_interest_perc_gdp,2011,,-0.02000187863332905
0,NO,gov_net_interest_perc_gdp,2012,,-0.01770629683802799
0,NO,gov_net_interest_perc_gdp,2013,,-0.01848874446078223
0,NO,gov_net_interest_perc_gdp,2014,,-0.02205201028244735
0,NO,gov_net_interest_perc_gdp,2015,,-0.02471388628740184
0,NO,gov_net_interest_perc_gdp,2016,,-0.02420684653456889
0,NO,gov_net_interest_perc_gdp,2017,,-0.02309042703562333
0,NO,gov_net_interest_perc_gdp,2018,,-0.02069653689923063
0,NO,gov_net_interest_perc_gdp,2019,,-0.01993969502514761
0,NO,gov_net_interest_perc_gdp,2020,,-0.0193438811566709
0,NO,gov_net_interest_perc_gdp,2021,,-0.01186971833579327
0,NO,gov_net_interest_perc_gdp,2022,,-0.01218964804931259
0,NO,gov_net_interest_perc_gdp,2023,,-0.02338262128455309
0,NO,gov_net_interest_perc_gdp,2024,,-0.03247392772164156
1,NO,gov_net_interest_perc_gdp,2025,,-0.04885088718961411
0,NP,gov_net_interest_perc_gdp,2010,,0.00700750142222731
0,NP,gov_net_interest_perc_gdp,2011,,0.00740561639073845
0,NP,gov_net_interest_perc_gdp,2012,,0.00762634221632537
0,NP,gov_net_interest_perc_gdp,2013,,0.00667215583069776
0,NP,gov_net_interest_perc_gdp,2014,,0.00501674113391787
0,NP,gov_net_interest_perc_gdp,2015,,0.00344770960019606
0,NP,gov_net_interest_perc_gdp,2016,,0.0029507120663266
0,NP,gov_net_interest_perc_gdp,2017,,0.00288254209665127
0,NP,gov_net_interest_perc_gdp,2018,,0.00432674209023339
0,NP,gov_net_interest_perc_gdp,2019,,0.00522217298577585
0,NP,gov_net_interest_perc_gdp,2020,,0.0073608070966574
0,NP,gov_net_interest_perc_gdp,2021,,0.00760680520614352
0,NP,gov_net_interest_perc_gdp,2022,,0.00871284932276485
0,NP,gov_net_interest_perc_gdp,2023,,0.01323216935507311
0,NP,gov_net_interest_perc_gdp,2024,,0.01400519206452438
1,NP,gov_net_interest_perc_gdp,2025,,0.01116038972862302
1,NR,gov_net_interest_perc_gdp,2025,,NA
0,NZ,gov_net_interest_perc_gdp,2010,,0.00632497921368333
0,NZ,gov_net_interest_perc_gdp,2011,,0.00806073715748966
0,NZ,gov_net_interest_perc_gdp,2012,,0.00907136417227269
0,NZ,gov_net_interest_perc_gdp,2013,,0.00782725691020567
0,NZ,gov_net_interest_perc_gdp,2014,,0.00640690485082368
0,NZ,gov_net_interest_perc_gdp,2015,,0.00640814398075174
0,NZ,gov_net_interest_perc_gdp,2016,,0.00641580566704516
0,NZ,gov_net_interest_perc_gdp,2017,,0.0061883304770913
0,NZ,gov_net_interest_perc_gdp,2018,,0.0061657746581369
0,NZ,gov_net_interest_perc_gdp,2019,,0.00621587752002425
0,NZ,gov_net_interest_perc_gdp,2020,,0.00676104797785163
0,NZ,gov_net_interest_perc_gdp,2021,,0.00752520916738207
0,NZ,gov_net_interest_perc_gdp,2022,,0.0073771257224084
0,NZ,gov_net_interest_perc_gdp,2023,,0.00684095269471521
0,NZ,gov_net_interest_perc_gdp,2024,,0.00774758589714799
1,NZ,gov_net_interest_perc_gdp,2025,,0.0090988150641681
0,OM,gov_net_interest_perc_gdp,2010,,-0.00784313725490195
0,OM,gov_net_interest_perc_gdp,2011,,-0.00412779381166522
0,OM,gov_net_interest_perc_gdp,2012,,-0.0114552649587908
0,OM,gov_net_interest_perc_gdp,2013,,-0.00529207634470792
0,OM,gov_net_interest_perc_gdp,2014,,-0.00288976797688185
0,OM,gov_net_interest_perc_gdp,2015,,-0.00601374570446733
0,OM,gov_net_interest_perc_gdp,2016,,-0.00391179423269981
0,OM,gov_net_interest_perc_gdp,2017,,-0.00630448068448648
0,OM,gov_net_interest_perc_gdp,2018,,0.01506366530241018
0,OM,gov_net_interest_perc_gdp,2019,,0.00194926016716382
0,OM,gov_net_interest_perc_gdp,2020,,0.02682701202590195
0,OM,gov_net_interest_perc_gdp,2021,,0.02209911841791756
0,OM,gov_net_interest_perc_gdp,2022,,0.00622662057862587
0,OM,gov_net_interest_perc_gdp,2023,,0.00585439937291789
0,OM,gov_net_interest_perc_gdp,2024,,0.00318007476817012
1,OM,gov_net_interest_perc_gdp,2025,,0.00257315100720482
0,PK,gov_net_interest_perc_gdp,2010,,0.03890409753939725
0,PK,gov_net_interest_perc_gdp,2011,,0.03538031212764868
0,PK,gov_net_interest_perc_gdp,2012,,0.03978779876461643
0,PK,gov_net_interest_perc_gdp,2013,,0.03957193164857246
0,PK,gov_net_interest_perc_gdp,2014,,0.04106051572981111
0,PK,gov_net_interest_perc_gdp,2015,,0.04284799650823574
0,PK,gov_net_interest_perc_gdp,2016,,0.03860608428729931
0,PK,gov_net_interest_perc_gdp,2017,,0.03792765350055645
0,PK,gov_net_interest_perc_gdp,2018,,0.03827326542282292
0,PK,gov_net_interest_perc_gdp,2019,,0.04774434573536144
0,PK,gov_net_interest_perc_gdp,2020,,0.05511101092967038
0,PK,gov_net_interest_perc_gdp,2021,,0.04924580771712271
0,PK,gov_net_interest_perc_gdp,2022,,0.04795532914434046
0,PK,gov_net_interest_perc_gdp,2023,,0.06840048090377586
0,PK,gov_net_interest_perc_gdp,2024,,0.07743456404501765
1,PK,gov_net_interest_perc_gdp,2025,,0.07800429490612057
0,PA,gov_net_interest_perc_gdp,2010,,0.02216268069200489
0,PA,gov_net_interest_perc_gdp,2011,,0.01801726070387805
0,PA,gov_net_interest_perc_gdp,2012,,0.0134150739271547
0,PA,gov_net_interest_perc_gdp,2013,,0.01733796246991415
0,PA,gov_net_interest_perc_gdp,2014,,0.01578937134190211
0,PA,gov_net_interest_perc_gdp,2015,,0.01581552144599053
0,PA,gov_net_interest_perc_gdp,2016,,0.01593012165124412
0,PA,gov_net_interest_perc_gdp,2017,,0.01571632881482402
0,PA,gov_net_interest_perc_gdp,2018,,0.01659338047418147
0,PA,gov_net_interest_perc_gdp,2019,,0.01583570988406254
0,PA,gov_net_interest_perc_gdp,2020,,0.02206449351559762
0,PA,gov_net_interest_perc_gdp,2021,,0.01927414089856964
0,PA,gov_net_interest_perc_gdp,2022,,0.01723348893160213
0,PA,gov_net_interest_perc_gdp,2023,,0.02535436453013888
0,PA,gov_net_interest_perc_gdp,2024,,0.02909019462808006
1,PA,gov_net_interest_perc_gdp,2025,,0.02990172777820766
0,PE,gov_net_interest_perc_gdp,2010,,0.0104046626546591
0,PE,gov_net_interest_perc_gdp,2011,,0.01027148811056103
0,PE,gov_net_interest_perc_gdp,2012,,0.00914976703255258
0,PE,gov_net_interest_perc_gdp,2013,,0.00949093732117929
0,PE,gov_net_interest_perc_gdp,2014,,0.00914136073268894
0,PE,gov_net_interest_perc_gdp,2015,,0.00896868227869768
0,PE,gov_net_interest_perc_gdp,2016,,0.00916698930815737
0,PE,gov_net_interest_perc_gdp,2017,,0.00985549924285179
0,PE,gov_net_interest_perc_gdp,2018,,0.0111839292403691
0,PE,gov_net_interest_perc_gdp,2019,,0.01155278038689265
0,PE,gov_net_interest_perc_gdp,2020,,0.01380093949929701
0,PE,gov_net_interest_perc_gdp,2021,,0.0127660099101896
0,PE,gov_net_interest_perc_gdp,2022,,0.01333695986625234
0,PE,gov_net_interest_perc_gdp,2023,,0.01440825416026801
0,PE,gov_net_interest_perc_gdp,2024,,0.01422607500480245
1,PE,gov_net_interest_perc_gdp,2025,,0.01412608820276276
0,PH,gov_net_interest_perc_gdp,2010,,0.02906371872144448
0,PH,gov_net_interest_perc_gdp,2011,,0.02473123303664528
0,PH,gov_net_interest_perc_gdp,2012,,0.02510499214824816
0,PH,gov_net_interest_perc_gdp,2013,,0.02368746500690878
0,PH,gov_net_interest_perc_gdp,2014,,0.02153363396570319
0,PH,gov_net_interest_perc_gdp,2015,,0.01963108710966362
0,PH,gov_net_interest_perc_gdp,2016,,0.01780340993242174
0,PH,gov_net_interest_perc_gdp,2017,,0.01627509089851564
0,PH,gov_net_interest_perc_gdp,2018,,0.0165267913157875
0,PH,gov_net_interest_perc_gdp,2019,,0.01570064224240931
0,PH,gov_net_interest_perc_gdp,2020,,0.01818687218252437
0,PH,gov_net_interest_perc_gdp,2021,,0.01804316771811878
0,PH,gov_net_interest_perc_gdp,2022,,0.01983278219321384
0,PH,gov_net_interest_perc_gdp,2023,,0.02271036858273843
0,PH,gov_net_interest_perc_gdp,2024,,0.02579658477880271
1,PH,gov_net_interest_perc_gdp,2025,,0.027887614680864
1,PW,gov_net_interest_perc_gdp,2025,,NA
0,PG,gov_net_interest_perc_gdp,2010,,0.00947047894302229
0,PG,gov_net_interest_perc_gdp,2011,,0.00987289526757657
0,PG,gov_net_interest_perc_gdp,2012,,0.0101866041647886
0,PG,gov_net_interest_perc_gdp,2013,,0.01091762536409547
0,PG,gov_net_interest_perc_gdp,2014,,0.01633088865939683
0,PG,gov_net_interest_perc_gdp,2015,,0.01730989873459818
0,PG,gov_net_interest_perc_gdp,2016,,0.01918878194286417
0,PG,gov_net_interest_perc_gdp,2017,,0.02102810181737955
0,PG,gov_net_interest_perc_gdp,2018,,0.02332346829544739
0,PG,gov_net_interest_perc_gdp,2019,,0.02539239540098277
0,PG,gov_net_interest_perc_gdp,2020,,0.02617705871659698
0,PG,gov_net_interest_perc_gdp,2021,,0.02454543470194049
0,PG,gov_net_interest_perc_gdp,2022,,0.02309798464922124
0,PG,gov_net_interest_perc_gdp,2023,,0.02496858586680407
0,PG,gov_net_interest_perc_gdp,2024,,0.02487360970677452
1,PG,gov_net_interest_perc_gdp,2025,,0.02515244471313524
0,PL,gov_net_interest_perc_gdp,2010,,0.0249935837408525
0,PL,gov_net_interest_perc_gdp,2011,,0.0254236908822937
0,PL,gov_net_interest_perc_gdp,2012,,0.02679994723352003
0,PL,gov_net_interest_perc_gdp,2013,,0.02543034178223045
0,PL,gov_net_interest_perc_gdp,2014,,0.01967798805392399
0,PL,gov_net_interest_perc_gdp,2015,,0.01750863743973686
0,PL,gov_net_interest_perc_gdp,2016,,0.01704538146584064
0,PL,gov_net_interest_perc_gdp,2017,,0.0156091937445038
0,PL,gov_net_interest_perc_gdp,2018,,0.01424156506814392
0,PL,gov_net_interest_perc_gdp,2019,,0.0135825256522564
0,PL,gov_net_interest_perc_gdp,2020,,0.01289893093640084
0,PL,gov_net_interest_perc_gdp,2021,,0.01094037312541188
0,PL,gov_net_interest_perc_gdp,2022,,0.01527194156440976
0,PL,gov_net_interest_perc_gdp,2023,,0.02071693222857082
0,PL,gov_net_interest_perc_gdp,2024,,0.02205679481649036
1,PL,gov_net_interest_perc_gdp,2025,,0.02479140403044572
0,PT,gov_net_interest_perc_gdp,2010,,0.02713221394417879
0,PT,gov_net_interest_perc_gdp,2011,,0.03828877369298653
0,PT,gov_net_interest_perc_gdp,2012,,0.04280314941942222
0,PT,gov_net_interest_perc_gdp,2013,,0.04182779066769786
0,PT,gov_net_interest_perc_gdp,2014,,0.04360604433358162
0,PT,gov_net_interest_perc_gdp,2015,,0.0430061373632193
0,PT,gov_net_interest_perc_gdp,2016,,0.0390061218686454
0,PT,gov_net_interest_perc_gdp,2017,,0.03630011917609931
0,PT,gov_net_interest_perc_gdp,2018,,0.03236616942604318
0,PT,gov_net_interest_perc_gdp,2019,,0.02823907874492983
0,PT,gov_net_interest_perc_gdp,2020,,0.02749797296961196
0,PT,gov_net_interest_perc_gdp,2021,,0.02282742246898297
0,PT,gov_net_interest_perc_gdp,2022,,0.01807285710186631
0,PT,gov_net_interest_perc_gdp,2023,,0.0178285426830847
0,PT,gov_net_interest_perc_gdp,2024,,0.01842751842751842
1,PT,gov_net_interest_perc_gdp,2025,,0.0183902874766087
0,PY,gov_net_interest_perc_gdp,2010,,0.00268333150480495
0,PY,gov_net_interest_perc_gdp,2011,,0.00200827713189692
0,PY,gov_net_interest_perc_gdp,2012,,0.00176127090369789
0,PY,gov_net_interest_perc_gdp,2013,,0.00250097377046056
0,PY,gov_net_interest_perc_gdp,2014,,0.00292335088123478
0,PY,gov_net_interest_perc_gdp,2015,,0.00473982740640204
0,PY,gov_net_interest_perc_gdp,2016,,0.00562647614659395
0,PY,gov_net_interest_perc_gdp,2017,,0.00582490752412179
0,PY,gov_net_interest_perc_gdp,2018,,0.0067200350190102
0,PY,gov_net_interest_perc_gdp,2019,,0.00828777925128638
0,PY,gov_net_interest_perc_gdp,2020,,0.0106555608763812
0,PY,gov_net_interest_perc_gdp,2021,,0.01095017517343951
0,PY,gov_net_interest_perc_gdp,2022,,0.01236826225993114
0,PY,gov_net_interest_perc_gdp,2023,,0.01659648096416021
0,PY,gov_net_interest_perc_gdp,2024,,0.01962625559057335
1,PY,gov_net_interest_perc_gdp,2025,,0.01935228496235035
0,QA,gov_net_interest_perc_gdp,2010,,0.01240894674273754
0,QA,gov_net_interest_perc_gdp,2011,,0.01452426879230787
0,QA,gov_net_interest_perc_gdp,2012,,0.01450136308695819
0,QA,gov_net_interest_perc_gdp,2013,,0.01275973949671604
0,QA,gov_net_interest_perc_gdp,2014,,0.0117230483122807
0,QA,gov_net_interest_perc_gdp,2015,,0.01487771196790395
0,QA,gov_net_interest_perc_gdp,2016,,0.01484686903069862
0,QA,gov_net_interest_perc_gdp,2017,,0.0139614359457095
0,QA,gov_net_interest_perc_gdp,2018,,0.01468968545222143
0,QA,gov_net_interest_perc_gdp,2019,,0.01710460115484485
0,QA,gov_net_interest_perc_gdp,2020,,0.02324900077426915
0,QA,gov_net_interest_perc_gdp,2021,,0.01770033245443081
0,QA,gov_net_interest_perc_gdp,2022,,0.01360984263073119
0,QA,gov_net_interest_perc_gdp,2023,,0.01419716486536713
0,QA,gov_net_interest_perc_gdp,2024,,0.01316950631273879
1,QA,gov_net_interest_perc_gdp,2025,,0.01272361953819445
0,RO,gov_net_interest_perc_gdp,2010,,0.01236011605186808
0,RO,gov_net_interest_perc_gdp,2011,,0.0139024411010924
0,RO,gov_net_interest_perc_gdp,2012,,0.01679128804037249
0,RO,gov_net_interest_perc_gdp,2013,,0.0165792215111916
0,RO,gov_net_interest_perc_gdp,2014,,0.01480180294660676
0,RO,gov_net_interest_perc_gdp,2015,,0.01298577360995524
0,RO,gov_net_interest_perc_gdp,2016,,0.01286481441348492
0,RO,gov_net_interest_perc_gdp,2017,,0.01143936093637897
0,RO,gov_net_interest_perc_gdp,2018,,0.01313153888205118
0,RO,gov_net_interest_perc_gdp,2019,,0.01101883146415153
0,RO,gov_net_interest_perc_gdp,2020,,0.01319511757145905
0,RO,gov_net_interest_perc_gdp,2021,,0.0147097633672424
0,RO,gov_net_interest_perc_gdp,2022,,0.0205633692956367
0,RO,gov_net_interest_perc_gdp,2023,,0.01879932032017622
0,RO,gov_net_interest_perc_gdp,2024,,0.02017243231659242
1,RO,gov_net_interest_perc_gdp,2025,,0.0259836996634195
0,RU,gov_net_interest_perc_gdp,2010,,0.001151284331799
0,RU,gov_net_interest_perc_gdp,2011,,0.00276722555865147
0,RU,gov_net_interest_perc_gdp,2012,,0.00272663132337642
0,RU,gov_net_interest_perc_gdp,2013,,0.00337103016932042
0,RU,gov_net_interest_perc_gdp,2014,,0.00393125196444288
0,RU,gov_net_interest_perc_gdp,2015,,0.00250613330354941
0,RU,gov_net_interest_perc_gdp,2016,,0.00434834183726506
0,RU,gov_net_interest_perc_gdp,2017,,0.00509425013866575
0,RU,gov_net_interest_perc_gdp,2018,,0.00501330370725571
0,RU,gov_net_interest_perc_gdp,2019,,0.00270110004254604
0,RU,gov_net_interest_perc_gdp,2020,,0.00148709622313617
0,RU,gov_net_interest_perc_gdp,2021,,0.00330166527958252
0,RU,gov_net_interest_perc_gdp,2022,,0.0035671594100623
0,RU,gov_net_interest_perc_gdp,2023,,0.00265504876156772
0,RU,gov_net_interest_perc_gdp,2024,,0.00100050187707165
1,RU,gov_net_interest_perc_gdp,2025,,0.00814306375450536
0,RW,gov_net_interest_perc_gdp,2010,,0.00415840181354491
0,RW,gov_net_interest_perc_gdp,2011,,0.00407272282076395
0,RW,gov_net_interest_perc_gdp,2012,,0.00411245152951314
0,RW,gov_net_interest_perc_gdp,2013,,0.00849498797113071
0,RW,gov_net_interest_perc_gdp,2014,,0.00780443403028118
0,RW,gov_net_interest_perc_gdp,2015,,0.0084573260976813
0,RW,gov_net_interest_perc_gdp,2016,,0.00977112884160756
0,RW,gov_net_interest_perc_gdp,2017,,0.01045269649652276
0,RW,gov_net_interest_perc_gdp,2018,,0.01174584837545126
0,RW,gov_net_interest_perc_gdp,2019,,0.01262720642638199
0,RW,gov_net_interest_perc_gdp,2020,,0.01571252400687355
0,RW,gov_net_interest_perc_gdp,2021,,0.0178887191011236
0,RW,gov_net_interest_perc_gdp,2022,,0.0180369951990963
0,RW,gov_net_interest_perc_gdp,2023,,0.02085840707964602
0,RW,gov_net_interest_perc_gdp,2024,,0.02259343307561
1,RW,gov_net_interest_perc_gdp,2025,,0.02330147628506257
0,SA,gov_net_interest_perc_gdp,2010,,0.0033789770377988
0,SA,gov_net_interest_perc_gdp,2011,,6.229240761330655e-4
0,SA,gov_net_interest_perc_gdp,2012,,-0.00205766279013684
0,SA,gov_net_interest_perc_gdp,2013,,-0.00454620566947147
0,SA,gov_net_interest_perc_gdp,2014,,-0.00678089668008436
0,SA,gov_net_interest_perc_gdp,2015,,-0.0190527576369858
0,SA,gov_net_interest_perc_gdp,2016,,-0.02771783326975647
0,SA,gov_net_interest_perc_gdp,2017,,-0.02294453416084268
0,SA,gov_net_interest_perc_gdp,2018,,-0.0055829037596545
0,SA,gov_net_interest_perc_gdp,2019,,-3.0000039000050696e-4
0,SA,gov_net_interest_perc_gdp,2020,,-0.01721805833489146
0,SA,gov_net_interest_perc_gdp,2021,,0.00200353923319509
0,SA,gov_net_interest_perc_gdp,2022,,-0.00122349287092117
0,SA,gov_net_interest_perc_gdp,2023,,-1.418038677442585e-4
0,SA,gov_net_interest_perc_gdp,2024,,8.902773085175526e-4
1,SA,gov_net_interest_perc_gdp,2025,,0.00230091201152084
0,SD,gov_net_interest_perc_gdp,2010,,0.00976063347622417
0,SD,gov_net_interest_perc_gdp,2011,,0.01057057171965504
0,SD,gov_net_interest_perc_gdp,2012,,0.01118256140444114
0,SD,gov_net_interest_perc_gdp,2013,,0.00481093748010035
0,SD,gov_net_interest_perc_gdp,2014,,0.00798956206035852
0,SD,gov_net_interest_perc_gdp,2015,,0.00708401879328766
0,SD,gov_net_interest_perc_gdp,2016,,0.00409031765490246
0,SD,gov_net_interest_perc_gdp,2017,,0.00462131400565028
0,SD,gov_net_interest_perc_gdp,2018,,0.00235964515047049
0,SD,gov_net_interest_perc_gdp,2019,,0.00176756846908021
0,SD,gov_net_interest_perc_gdp,2020,,2.6098427574618453e-4
0,SD,gov_net_interest_perc_gdp,2021,,4.216848735231822e-4
0,SD,gov_net_interest_perc_gdp,2022,,0.00184823146009434
0,SD,gov_net_interest_perc_gdp,2023,,2.8646692002493745e-4
0,SD,gov_net_interest_perc_gdp,2024,,0.00142313391344163
1,SD,gov_net_interest_perc_gdp,2025,,0.00184651523293715
0,SN,gov_net_interest_perc_gdp,2010,,0.00753441100901559
0,SN,gov_net_interest_perc_gdp,2011,,0.01235420264808979
0,SN,gov_net_interest_perc_gdp,2012,,0.01193762491170715
0,SN,gov_net_interest_perc_gdp,2013,,0.0121148258606155
0,SN,gov_net_interest_perc_gdp,2014,,0.01340148105802954
0,SN,gov_net_interest_perc_gdp,2015,,0.01519700437258829
0,SN,gov_net_interest_perc_gdp,2016,,0.01663063141628637
0,SN,gov_net_interest_perc_gdp,2017,,0.01917117051499221
0,SN,gov_net_interest_perc_gdp,2018,,0.01993693190624053
0,SN,gov_net_interest_perc_gdp,2019,,0.02456226760980493
0,SN,gov_net_interest_perc_gdp,2020,,0.02238873834760918
0,SN,gov_net_interest_perc_gdp,2021,,0.02254552893532905
0,SN,gov_net_interest_perc_gdp,2022,,0.02442475451559115
0,SN,gov_net_interest_perc_gdp,2023,,0.03328409096157752
0,SN,gov_net_interest_perc_gdp,2024,,0.04131931083531115
1,SN,gov_net_interest_perc_gdp,2025,,0.04828201760251306
1,SG,gov_net_interest_perc_gdp,2025,,NA
0,SB,gov_net_interest_perc_gdp,2010,,0.00331354411155598
0,SB,gov_net_interest_perc_gdp,2011,,0.0028290282902829
0,SB,gov_net_interest_perc_gdp,2012,,0.00206469373709565
0,SB,gov_net_interest_perc_gdp,2013,,0.00159744408945686
0,SB,gov_net_interest_perc_gdp,2014,,0.00131979695431472
0,SB,gov_net_interest_perc_gdp,2015,,0.00106259659969088
0,SB,gov_net_interest_perc_gdp,2016,,0.00100328347318497
0,SB,gov_net_interest_perc_gdp,2017,,0.00112136634175795
0,SB,gov_net_interest_perc_gdp,2018,,8.56231026698841e-4
0,SB,gov_net_interest_perc_gdp,2019,,0.0015868218225782
0,SB,gov_net_interest_perc_gdp,2020,,0.00198145359435682
0,SB,gov_net_interest_perc_gdp,2021,,0.00207783904739071
0,SB,gov_net_interest_perc_gdp,2022,,0.0036786221887802
0,SB,gov_net_interest_perc_gdp,2023,,0.00332936979785969
0,SB,gov_net_interest_perc_gdp,2024,,0.00545101553166069
1,SB,gov_net_interest_perc_gdp,2025,,0.00472230053566394
0,SL,gov_net_interest_perc_gdp,2010,,0.00958642258213522
0,SL,gov_net_interest_perc_gdp,2011,,0.01198912685056712
0,SL,gov_net_interest_perc_gdp,2012,,0.01155290010572236
0,SL,gov_net_interest_perc_gdp,2013,,0.01031002727925646
0,SL,gov_net_interest_perc_gdp,2014,,0.00751340475633059
0,SL,gov_net_interest_perc_gdp,2015,,0.00509493932171551
0,SL,gov_net_interest_perc_gdp,2016,,0.00531533790988918
0,SL,gov_net_interest_perc_gdp,2017,,0.01400452733667667
0,SL,gov_net_interest_perc_gdp,2018,,0.01788017099619073
0,SL,gov_net_interest_perc_gdp,2019,,0.01676775853964951
0,SL,gov_net_interest_perc_gdp,2020,,0.01838701834225679
0,SL,gov_net_interest_perc_gdp,2021,,0.01694954490355252
0,SL,gov_net_interest_perc_gdp,2022,,0.0182976726402516
0,SL,gov_net_interest_perc_gdp,2023,,0.02338849783026704
0,SL,gov_net_interest_perc_gdp,2024,,0.02978603524538035
1,SL,gov_net_interest_perc_gdp,2025,,0.04606477441235383
0,SV,gov_net_interest_perc_gdp,2010,,0.02753686036426713
0,SV,gov_net_interest_perc_gdp,2011,,0.02553736935515677
0,SV,gov_net_interest_perc_gdp,2012,,0.02506312540914616
0,SV,gov_net_interest_perc_gdp,2013,,0.02701104997498976
0,SV,gov_net_interest_perc_gdp,2014,,0.02704377462045766
0,SV,gov_net_interest_perc_gdp,2015,,0.02726341838040788
0,SV,gov_net_interest_perc_gdp,2016,,0.02914306973667893
0,SV,gov_net_interest_perc_gdp,2017,,0.03202690259818248
0,SV,gov_net_interest_perc_gdp,2018,,0.03604780754006379
0,SV,gov_net_interest_perc_gdp,2019,,0.03686618801383877
0,SV,gov_net_interest_perc_gdp,2020,,0.04341719834677581
0,SV,gov_net_interest_perc_gdp,2021,,0.044864511241951593
0,SV,gov_net_interest_perc_gdp,2022,,0.04678380922497647
0,SV,gov_net_interest_perc_gdp,2023,,0.04563714775211201
0,SV,gov_net_interest_perc_gdp,2024,,0.04583627880672981
1,SV,gov_net_interest_perc_gdp,2025,,0.04711817108511323
0,SM,gov_net_interest_perc_gdp,2010,,7.047216349541937e-4
0,SM,gov_net_interest_perc_gdp,2011,,7.674597083653116e-4
0,SM,gov_net_interest_perc_gdp,2012,,8.006405124099285e-4
0,SM,gov_net_interest_perc_gdp,2013,,7.911392405063299e-4
0,SM,gov_net_interest_perc_gdp,2014,,0.00238095238095238
0,SM,gov_net_interest_perc_gdp,2015,,0.00312744331508991
0,SM,gov_net_interest_perc_gdp,2016,,0.00301431801055011
0,SM,gov_net_interest_perc_gdp,2017,,0.00295639320029564
0,SM,gov_net_interest_perc_gdp,2018,,0.0035663338088445
0,SM,gov_net_interest_perc_gdp,2019,,0.00346260387811634
0,SM,gov_net_interest_perc_gdp,2020,,0.00887573964497042
0,SM,gov_net_interest_perc_gdp,2021,,0.01912045889101338
0,SM,gov_net_interest_perc_gdp,2022,,0.0132259919493962
0,SM,gov_net_interest_perc_gdp,2023,,0.0224
